"","country","origin","system","status","url","sysID","imageID","statusID","matID","Date"
"45",NA,"Soviet Union","TMM-3 bridge layer","captured","https://i.postimg.cc/Y0Fpjf0M/Screenshot-8216.png",21,42,3,NA,"2022-02-26"
"46",NA,"Soviet Union","TMM-3 bridge layer","captured","https://i.postimg.cc/FHN9sS4X/Screenshot-8217.png",21,43,3,NA,"2022-02-26"
"48",NA,"Russia","KamAZ-5350 with EOV-3523 excavator","captured","https://i.postimg.cc/dQZQWvBp/Screenshot-8218.png",22,45,3,NA,"2022-02-26"
"49",NA,"Russia","KamAZ-5350 with EOV-3523 excavator","captured","https://i.postimg.cc/T30TyPdL/Screenshot-8219.png",22,46,3,NA,"2022-02-26"
"50",NA,"Russia","KamAZ-5350 with crane","destroyed","https://i.postimg.cc/zXtR3QK8/744.png",23,47,1,NA,"2022-02-26"
"51",NA,"Russia","Ural-4320 Wrecker","damaged","https://i.postimg.cc/SsQHDVNQ/5579.png",24,48,4,NA,"2022-02-26"
"52",NA,"Russia","Ural-4320 Wrecker","captured","https://i.postimg.cc/SsQHDVNQ/5579.png",24,48,3,NA,"2022-02-26"
"53",NA,"Soviet Union","9M113 Konkurs","captured","https://i.postimg.cc/1RfB2NxM/347.png",25,49,3,NA,"2022-02-26"
"63",NA,"Soviet Union","122mm BM-21 'Grad'","captured","https://i.postimg.cc/DZ0Q5pHc/6652.png",28,58,3,NA,"2022-02-26"
"64",NA,"Russia","9A310M1-2 TELAR (launcher and radar for Buk-M1-2)","damaged","https://i.postimg.cc/DZXDG2k3/779.png",29,59,4,NA,"2022-02-26"
"74",NA,"Russia","Ural-4320","destroyed","https://postimg.cc/5jvTwsWN",37,68,1,NA,"2022-02-26"
"75",NA,"Russia","Ural-4320","destroyed","https://postimg.cc/vxWKbZt6",37,69,1,NA,"2022-02-26"
"76",NA,"Russia","Ural-4320","destroyed","https://postimg.cc/HVgK3bT0",37,70,1,NA,"2022-02-26"
"77",NA,"Russia","Ural-4320","destroyed","https://postimg.cc/f3bh0QRp",37,29,1,NA,"2022-02-26"
"79",NA,"Russia","Ural-4320","damaged","https://postimg.cc/w12pvjgD",37,71,4,NA,"2022-02-26"
"80",NA,"Russia","Ural-4320","abandoned","https://postimg.cc/w12pvjgD",37,71,2,NA,"2022-02-26"
"81",NA,"Russia","Ural-4320","captured","https://i.postimg.cc/hvCrKWm6/682.png",37,72,3,NA,"2022-02-26"
"84",NA,"Russia","Ural-4320","captured","https://i.postimg.cc/dQSXZBB2/74.png",37,75,3,NA,"2022-02-26"
"88",NA,"Russia","KamAZ 6x6","destroyed","https://i.postimg.cc/MpmpyDDG/Screenshot-8209.png",18,79,1,NA,"2022-02-26"
"89",NA,"Russia","KamAZ 6x6","destroyed","https://i.postimg.cc/nc8Fg5Sz/Screenshot-8215.png",18,80,1,NA,"2022-02-26"
"90",NA,"Russia","KamAZ 6x6","destroyed","https://i.postimg.cc/jj8q1SB0/Screenshot-8210.png",18,81,1,NA,"2022-02-26"
"91",NA,"Russia","KamAZ 6x6","destroyed","https://i.postimg.cc/nzgFHwH3/Screenshot-8211.png",18,82,1,NA,"2022-02-26"
"92",NA,"Russia","KamAZ 6x6","destroyed","https://postimg.cc/PvG7gwYj",18,83,1,NA,"2022-02-26"
"93",NA,"Russia","KamAZ 6x6","destroyed","https://i.postimg.cc/wjDYJj9c/Screenshot-8224.png",18,84,1,NA,"2022-02-26"
"95",NA,"Russia","KamAZ 6x6","abandoned","https://i.postimg.cc/9F0M05Tb/Screenshot-8232.png",18,86,2,NA,"2022-02-26"
"96",NA,"Russia","KamAZ 6x6","captured","https://i.postimg.cc/Hn7xkb8m/688.png",18,87,3,NA,"2022-02-26"
"100",NA,"Russia","KamAZ 6x6","captured","https://i.postimg.cc/DZ0Q5pHc/6652.png",18,58,3,NA,"2022-02-26"
"113",NA,"Soviet Union","T-64BV","destroyed","https://i.postimg.cc/fWBW5NVQ/558.png",40,101,1,NA,"2022-02-26"
"117",NA,"Soviet Union","T-64BV","abandoned","https://i.postimg.cc/vBTn2B8C/467.png",40,104,2,NA,"2022-02-26"
"118",NA,"Soviet Union","T-64BV","abandoned","https://i.postimg.cc/8Pf8WQWH/557l.png",40,105,2,NA,"2022-02-26"
"119",NA,"Soviet Union","T-64BV","abandoned","https://i.postimg.cc/fTV39LBr/5570.png",40,106,2,NA,"2022-02-26"
"121",NA,"Soviet Union","BRDM-2","abandoned","https://i.postimg.cc/TYfDBCPr/577.png",42,108,2,NA,"2022-02-26"
"122",NA,"Soviet Union","BRDM-2","abandoned","https://i.postimg.cc/zGQd8V3S/4437.png",42,109,2,NA,"2022-02-26"
"123",NA,"Soviet Union","BRDM-2","abandoned","https://i.postimg.cc/KYF1K5KZ/5547.png",42,110,2,NA,"2022-02-26"
"124",NA,"Soviet Union","BRDM-2","abandoned","https://i.postimg.cc/x1Pz37Vk/5577.png",42,111,2,NA,"2022-02-26"
"125",NA,"Soviet Union","BRDM-2","abandoned","https://i.postimg.cc/x1q26JWK/443o.png",42,112,2,NA,"2022-02-26"
"126",NA,"Soviet Union","BRDM-2","abandoned","https://i.postimg.cc/7Pg0LbtM/553.png",42,113,2,NA,"2022-02-26"
"127",NA,"Soviet Union","BRDM-2","abandoned","https://i.postimg.cc/DZ1JmY6y/4436.png",42,114,2,NA,"2022-02-26"
"128",NA,"Ukraine","MT-LB Ambulance","abandoned","https://i.postimg.cc/3Jv5s5tq/468.png",43,115,2,NA,"2022-02-26"
"132",NA,"Soviet Union","BMP-1","destroyed","https://i.postimg.cc/V6Xg1gbX/886.png",44,118,1,NA,"2022-02-26"
"136",NA,"Soviet Union","BMP-1","abandoned","https://i.postimg.cc/TYfDBCPr/577.png",44,108,2,NA,"2022-02-26"
"137",NA,"Soviet Union","BMP-2","abandoned","https://i.postimg.cc/xT3v6qKT/4470.png",11,122,2,NA,"2022-02-26"
"143",NA,"Ukraine","BTR-3","captured","https://i.postimg.cc/wv6zrZdn/Screenshot-8248.png",46,128,3,NA,"2022-02-26"
"146",NA,"Ukraine","Unknown BTR","abandoned","https://i.postimg.cc/TYfDBCPr/577.png",48,108,2,NA,"2022-02-26"
"147",NA,"United States","HMMWV","destroyed","https://i.postimg.cc/bY3x4Pp9/4478.png",49,131,1,NA,"2022-02-26"
"150",NA,"Soviet Union","152mm 2A65 Msta-B howitzer","abandoned","https://i.postimg.cc/zfBM7CWN/Screenshot-8227.png",27,134,2,NA,"2022-02-26"
"151",NA,"Soviet Union","152mm 2A65 Msta-B howitzer","abandoned","https://i.postimg.cc/gj9TG17c/Screenshot-8228.png",27,135,2,NA,"2022-02-26"
"156",NA,"Soviet Union","9K33 Osa","destroyed","https://i.postimg.cc/ncjkcdJN/589.png",54,140,1,NA,"2022-02-26"
"175",NA,"Soviet Union","GAZ-66","damaged","https://i.postimg.cc/YC0mqTkH/58.png",36,159,4,NA,"2022-02-26"
"176",NA,"Soviet Union","GAZ-66","abandoned","https://i.postimg.cc/YC0mqTkH/58.png",36,159,2,NA,"2022-02-26"
"177",NA,"Soviet Union","GAZ-66","damaged","https://i.postimg.cc/gj9TG17c/Screenshot-8228.png",36,135,4,NA,"2022-02-26"
"178",NA,"Soviet Union","GAZ-66","abandoned","https://i.postimg.cc/gj9TG17c/Screenshot-8228.png",36,135,2,NA,"2022-02-26"
"192",NA,"Belarus","MAZ","destroyed","https://i.postimg.cc/26dvvmgq/t12.png",66,173,1,NA,"2022-02-26"
"193",NA,"Belarus","MAZ","destroyed","https://i.postimg.cc/g25vbgv0/t11.png",66,174,1,NA,"2022-02-26"
"197",NA,"Ukraine","Unknown truck","destroyed","https://i.postimg.cc/gj9TG17c/Screenshot-8228.png",39,135,1,NA,"2022-02-26"
"200",NA,"Ukraine","Unknown truck","captured","https://i.postimg.cc/JnP8Cxr0/Screenshot-8249.png",39,180,3,NA,"2022-02-26"
