"","system","country","origin","status","url","class","Date"
"120","T-64BV",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220226185336/https://i.postimg.cc/fWBW5NVQ/558.png","Tanks","02/26/2022"
"121","T-64BV",NA,"Soviet Union","damaged","https://web.archive.org/web/20220226185336/https://i.postimg.cc/CLn96SZZ/f7.png","Tanks","02/26/2022"
"122","T-64BV",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220226185336/https://i.postimg.cc/8Pf8WQWH/557l.png","Tanks","02/26/2022"
"123","T-64BV",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220226185336/https://i.postimg.cc/vBTn2B8C/467.png","Tanks","02/26/2022"
"124","T-64BV",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220226185336/https://i.postimg.cc/fTV39LBr/5570.png","Tanks","02/26/2022"
"125","T-64BV",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220226185336/https://i.postimg.cc/rFzZ43Zg/578.png","Tanks","02/26/2022"
"126","T-64BV",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220226185336/https://i.postimg.cc/mgntjg7P/763.png","Tanks","02/26/2022"
"127","T-72B",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220226185336/https://i.postimg.cc/1tvs3GFY/470.png","Tanks","02/26/2022"
"128","T-72B",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220226185336/https://i.postimg.cc/PqJmywns/890.png","Tanks","02/26/2022"
"129","T-72B Obr. 1989",NA,"Russia","captured","https://web.archive.org/web/20220226185336/https://i.postimg.cc/NM8vPWBX/669.png","Tanks","02/26/2022"
"130","T-72B3",NA,"Russia","damaged","https://web.archive.org/web/20220226185336/https://i.postimg.cc/zfTsVnsF/579.png ","Tanks","02/26/2022"
"131","T-72B3",NA,"Russia","destroyed","https://web.archive.org/web/20220226185336/https://i.postimg.cc/Xqy5KYn3/55u.png","Tanks","02/26/2022"
"132","T-80BV",NA,"Soviet Union","captured","https://web.archive.org/web/20220226185336/https://i.postimg.cc/63bVWQwX/470.png","Tanks","02/26/2022"
"133","T-80BVM",NA,"Russia","destroyed","https://web.archive.org/web/20220226185336/https://i.postimg.cc/2y474krg/336.png","Tanks","02/26/2022"
"134","TMM-3 bridge layer",NA,"Soviet Union","captured","https://web.archive.org/web/20220226185336/https://i.postimg.cc/FRhY7mzP/75.png","Engineering Vehicles","02/26/2022"
"135","TMM-3 bridge layer",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220226185336/https://i.postimg.cc/HxVW1CCJ/Screenshot-8212.png","Engineering Vehicles","02/26/2022"
"136","TMM-3 bridge layer",NA,"Soviet Union","captured","https://web.archive.org/web/20220226185336/https://i.postimg.cc/Y0Fpjf0M/Screenshot-8216.png","Engineering Vehicles","02/26/2022"
"137","TMM-3 bridge layer",NA,"Soviet Union","captured","https://web.archive.org/web/20220226185336/https://i.postimg.cc/FHN9sS4X/Screenshot-8217.png","Engineering Vehicles","02/26/2022"
"138","TMM-3 bridge layer",NA,"Soviet Union","captured","https://web.archive.org/web/20220226185336/https://i.postimg.cc/X7wjb8tg/Screenshot-8214.png","Engineering Vehicles","02/26/2022"
"139","UAZ-469",NA,"Soviet Union","captured","https://web.archive.org/web/20220226185336/https://i.postimg.cc/tgpMs65F/Screenshot-8026.png","Trucks, Vehicles, and Jeeps","02/26/2022"
"140","Unknown BTR",NA,"Ukraine","abandoned","https://web.archive.org/web/20220226185336/https://i.postimg.cc/TYfDBCPr/577.png  ","Armoured Fighting Vehicles","02/26/2022"
"141","Unknown truck",NA,"Ukraine","destroyed","https://web.archive.org/web/20220226185336/https://i.postimg.cc/gj9TG17c/Screenshot-8228.png","Trucks, Vehicles, and Jeeps","02/26/2022"
"142","Unknown truck",NA,"Ukraine","destroyed","https://web.archive.org/web/20220226185336/https://i.postimg.cc/jScSwHTb/Screenshot-8020.png","Trucks, Vehicles, and Jeeps","02/26/2022"
"143","Unknown truck",NA,"Ukraine","captured","https://web.archive.org/web/20220226185336/https://i.postimg.cc/JnP8Cxr0/Screenshot-8249.png","Trucks, Vehicles, and Jeeps","02/26/2022"
"144","Unknown truck",NA,"Russia","destroyed","https://web.archive.org/web/20220226185336/https://i.postimg.cc/cLy31D99/557.png","Trucks, Vehicles, and Jeeps","02/26/2022"
"145","Unknown truck",NA,"Russia","destroyed","https://web.archive.org/web/20220226185336/https://i.postimg.cc/L5WpLtHC/370.png","Trucks, Vehicles, and Jeeps","02/26/2022"
"146","Unknown truck",NA,"Ukraine","destroyed","https://web.archive.org/web/20220226185336/https://i.postimg.cc/vBdfY7td/Screenshot-8019.png","Trucks, Vehicles, and Jeeps","02/26/2022"
"147","Unknown truck",NA,"Ukraine","abandoned","https://web.archive.org/web/20220226185336/https://i.postimg.cc/28tzT4wY/54.png","Trucks, Vehicles, and Jeeps","02/26/2022"
"148","Ural-375D",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220226185336/https://i.postimg.cc/3wXqjPj0/Screenshot-8077.png","Trucks, Vehicles, and Jeeps","02/26/2022"
"149","Ural-375D",NA,"Soviet Union","captured","https://web.archive.org/web/20220226185336/https://i.postimg.cc/FKC8wRyc/Screenshot-8025.png","Trucks, Vehicles, and Jeeps","02/26/2022"
"150","Ural-4320",NA,"Russia","destroyed","https://web.archive.org/web/20220226185336/https://postimg.cc/vxWKbZt6","Trucks, Vehicles, and Jeeps","02/26/2022"
"151","Ural-4320",NA,"Russia","captured","https://web.archive.org/web/20220226185336/https://i.postimg.cc/dQSXZBB2/74.png","Trucks, Vehicles, and Jeeps","02/26/2022"
"152","Ural-4320",NA,"Russia","destroyed","https://web.archive.org/web/20220226185336/https://postimg.cc/5jvTwsWN","Trucks, Vehicles, and Jeeps","02/26/2022"
"153","Ural-4320",NA,"Russia","damaged","https://web.archive.org/web/20220226185336/https://postimg.cc/kVDPCNz0","Trucks, Vehicles, and Jeeps","02/26/2022"
"154","Ural-4320",NA,"Russia","damaged","https://web.archive.org/web/20220226185336/https://postimg.cc/w12pvjgD","Trucks, Vehicles, and Jeeps","02/26/2022"
"155","Ural-4320",NA,"Russia","captured","https://web.archive.org/web/20220226185336/https://i.postimg.cc/pXL1Kn3v/5583.png","Trucks, Vehicles, and Jeeps","02/26/2022"
"156","Ural-4320",NA,"Russia","destroyed","https://web.archive.org/web/20220226185336/https://postimg.cc/f3bh0QRp","Trucks, Vehicles, and Jeeps","02/26/2022"
