"","system","country","origin","status","url","class","Date"
"38","1V13 battery fire control center",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220302205559/https://i.postimg.cc/CxMBs7WF/436.png","Armoured Fighting Vehicles","03/02/2022"
"39","220mm TOS-1A",NA,"Russia","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/8kFRhmxQ/872.png ","Multiple Rocket Launchers","03/02/2022"
"40","2K22M1 Tunguska",NA,"Russia","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/tTF6YpBr/Screenshot-8458.png","Self-Propelled Anti-Aircraft Guns","03/02/2022"
"41","2K22M1 Tunguska",NA,"Russia","abandoned","https://web.archive.org/web/20220302205559/https://i.postimg.cc/Qt3jK6LJ/66577.png","Self-Propelled Anti-Aircraft Guns","03/02/2022"
"42","2K22M1 Tunguska",NA,"Russia","damaged","https://web.archive.org/web/20220302205559/https://i.postimg.cc/9MqLyHJZ/764.png","Self-Propelled Anti-Aircraft Guns","03/02/2022"
"43","2S1 with ZU-23 AA gun",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/Yq5q4HcW/88kj.png ","Armoured Fighting Vehicles","03/02/2022"
"44","5P85D (launcher for S-300PS)",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/50rg9crH/4488.png","Surface-To-Air Missile Systems","03/02/2022"
"45","9A310M1 TELAR (for Buk-M1-2)",NA,"Russia","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/7LmZpjbQ/3k.png","Surface-To-Air Missile Systems","03/02/2022"
"46","9A310M1 TELAR (for Buk-M1-2)",NA,"Russia","damaged","https://web.archive.org/web/20220302205559/https://i.postimg.cc/DZXDG2k3/779.png","Surface-To-Air Missile Systems","03/02/2022"
"47","9A310M2 TELAR (for Buk-M2)",NA,"Russia","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/J0Rvd5GM/7688.png","Surface-To-Air Missile Systems","03/02/2022"
"48","9A39M1 TEL (for Buk-M1-2)",NA,"Russia","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/T1P7tLF4/3k.png","Surface-To-Air Missile Systems","03/02/2022"
"49","9A39M2 TEL (for Buk-M2)",NA,"Russia","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/J0Rvd5GM/7688.png","Surface-To-Air Missile Systems","03/02/2022"
"50","9K310 Igla-1",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/4xhpF2Yg/5549.png","Man-Portable Air Defense Systems","03/02/2022"
"51","9K310 Igla-1",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://postlmg.cc/PNLkmdpw","Man-Portable Air Defense Systems","03/02/2022"
"52","9K33 Osa",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/xChnM7jX/n2.png ","Trucks, Vehicles, and Jeeps","03/02/2022"
"53","9K33 Osa",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/wM1d9gZR/b8.png","Trucks, Vehicles, and Jeeps","03/02/2022"
"54","9K33 Osa",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/ncXNZ3Yr/zx3.png","Trucks, Vehicles, and Jeeps","03/02/2022"
"55","9K33 Osa",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/pXQz9HB6/67.png","Trucks, Vehicles, and Jeeps","03/02/2022"
"56","9K33 Osa",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/ncjkcdJN/589.png","Trucks, Vehicles, and Jeeps","03/02/2022"
"57","9K33 Osa",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220302205559/https://i.postimg.cc/3RKjWRVn/6657.png","Trucks, Vehicles, and Jeeps","03/02/2022"
"58","9K33 Osa",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/9F6xPsMT/5547.png","Trucks, Vehicles, and Jeeps","03/02/2022"
"59","9K35 Strela-10",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/XqQbB43w/4436.png ","Surface-To-Air Missile Systems","03/02/2022"
"60","9K35 Strela-10",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220302205559/https://i.postimg.cc/FKXqgKZj/n8.jpg","Surface-To-Air Missile Systems","03/02/2022"
"61","9K35 Strela-10",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/C5cvXW27/6656.png","Surface-To-Air Missile Systems","03/02/2022"
"62","9K35 Strela-10",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220302205559/https://i.postimg.cc/gcVRwKgk/v56.png","Surface-To-Air Missile Systems","03/02/2022"
"63","9K35 Strela-10",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220302205559/https://i.postimg.cc/rmQmjFmn/542.png","Surface-To-Air Missile Systems","03/02/2022"
"64","9K38 Igla",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/HLgyxQ2D/v2.png","Man-Portable Air Defense Systems","03/02/2022"
"65","9K38 Igla",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/4xhpF2Yg/5549.png","Man-Portable Air Defense Systems","03/02/2022"
"66","9M113 Konkurs",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/1RfB2NxM/347.png","Anti-Tank Guided Missiles","03/02/2022"
"67","9M113 Konkurs",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/W4N1CS83/v1.png","Anti-Tank Guided Missiles","03/02/2022"
"68","9M113 Konkurs",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/bJrQTfV9/874.png","Anti-Tank Guided Missiles","03/02/2022"
"69","9M114 Kokon",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/Qdw6LXPV/98u.png","Anti-Tank Guided Missiles","03/02/2022"
"70","9P148 Konkurs ATGM carrier",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/JncbVdcy/k1.png","Armoured Fighting Vehicles","03/02/2022"
"71","9P148 Konkurs ATGM carrier",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/8cpL1BtZ/k2.png","Armoured Fighting Vehicles","03/02/2022"
"72","9P148 Konkurs ATGM carrier",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/7PV70ZVz/4366.png","Armoured Fighting Vehicles","03/02/2022"
"73","9P149 Shturm-S ATGM carrier",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/FKPZs7Ws/874.png","Armoured Fighting Vehicles","03/02/2022"
"74","9P149 Shturm-S ATGM carrier",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220302205559/https://i.postimg.cc/Qdw6LXPV/98u.png","Armoured Fighting Vehicles","03/02/2022"
"75","9T452 transporter-loader (for BM-27 'Uragan' MRL)",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/QNzHJ4Yk/n2.png","Trucks, Vehicles, and Jeeps","03/02/2022"
"76","9М131F Metis-M1",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/kMwP5WQ0/8k.png","Anti-Tank Guided Missiles","03/02/2022"
"77","An-26 transport aircraft",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/R0ppMFNQ/448.png","Aircraft","03/02/2022"
"78","An-26 transport aircraft",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/rmdB2PLQ/489.png","Aircraft","03/02/2022"
"79","BAT-2 heavy engineering vehicle",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/J7Pxb0Gk/8874.jpg","Engineering Vehicles","03/02/2022"
"80","BMD-4M",NA,"Russia","abandoned"," https://i.postimg.cc/MZy05BrN/674.png ","Infantry Fighting Vehicles","03/02/2022"
"81","BMD-4M",NA,"Russia","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/gjmtWttx/548.png","Infantry Fighting Vehicles","03/02/2022"
"82","BMD-4M",NA,"Russia","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/yxpPqbzX/f44.png","Infantry Fighting Vehicles","03/02/2022"
"83","BMP-1(P)",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/02K6dR7P/ff4k.png ","Infantry Fighting Vehicles","03/02/2022"
"84","BMP-1(P)",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/sxG1jW4t/445.png","Infantry Fighting Vehicles","03/02/2022"
"85","BMP-1(P)",NA,"Soviet Union","captured"," 1 BMP-1P: (1, captured)","Infantry Fighting Vehicles","03/02/2022"
"86","BMP-1Khs",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220302205559/https://i.postimg.cc/6qdwks4D/n7.jpg","Armoured Fighting Vehicles","03/02/2022"
"87","BMP-2",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220302205559/https://i.postimg.cc/MGgQyPNn/ff22.png","Infantry Fighting Vehicles","03/02/2022"
"88","BMP-2",NA,"Soviet Union","damaged","https://web.archive.org/web/20220302205559/https://i.postimg.cc/2jX5hmCS/u1.jpg","Infantry Fighting Vehicles","03/02/2022"
"89","BMP-2",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/Gpj4tR0j/g45.png","Infantry Fighting Vehicles","03/02/2022"
"90","BMP-2",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/vHXP8qy9/65.png","Infantry Fighting Vehicles","03/02/2022"
"91","BMP-2",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220302205559/https://i.postimg.cc/zBg2tRx0/436.png","Infantry Fighting Vehicles","03/02/2022"
"92","BMP-2",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/NMX1NzS2/b2.png","Infantry Fighting Vehicles","03/02/2022"
"93","BMP-2",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/7Z1483JC/4433.png","Infantry Fighting Vehicles","03/02/2022"
"94","BMP-2",NA,"Soviet Union","damaged","https://web.archive.org/web/20220302205559/https://i.postimg.cc/XYyYKfsy/Screenshot-8236.png","Infantry Fighting Vehicles","03/02/2022"
"95","BMP-2",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220302205559/https://i.postimg.cc/DwqTZzsJ/aa5.jpg","Infantry Fighting Vehicles","03/02/2022"
"96","BMP-2",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/26qYmmgL/668.png","Infantry Fighting Vehicles","03/02/2022"
"97","BMP-2",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/43mvcd15/b1.png","Infantry Fighting Vehicles","03/02/2022"
"98","BMP-2",NA,"Soviet Union","damaged","https://web.archive.org/web/20220302205559/https://i.postimg.cc/vBy9TRg0/77699.png","Infantry Fighting Vehicles","03/02/2022"
"99","BMP-2",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/Zn38wp9q/680.png","Infantry Fighting Vehicles","03/02/2022"
"100","BMP-2",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/RCtc2sB0/554.png","Infantry Fighting Vehicles","03/02/2022"
"101","BMP-2",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220302205559/https://i.postimg.cc/5NY2mGtq/u2.jpg","Infantry Fighting Vehicles","03/02/2022"
"102","BMP-2",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220302205559/https://i.postimg.cc/BQzv1YB0/Screenshot-8238.png","Infantry Fighting Vehicles","03/02/2022"
"103","BMP-2",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220302205559/https://i.postimg.cc/tJM8dQNL/h77.png","Infantry Fighting Vehicles","03/02/2022"
"104","BMP-2",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/T1HJcX0f/776.png","Infantry Fighting Vehicles","03/02/2022"
"105","BMP-2",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/Xvkd415C/gg6.jpg","Infantry Fighting Vehicles","03/02/2022"
"106","BMP-2",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/QtN7DcKC/559.png","Infantry Fighting Vehicles","03/02/2022"
"107","BMP-2",NA,"Soviet Union","damaged","https://web.archive.org/web/20220302205559/https://i.postimg.cc/RhxT6Pz9/663.png","Infantry Fighting Vehicles","03/02/2022"
"108","BMP-2",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/0jNHTShm/542.png","Infantry Fighting Vehicles","03/02/2022"
"109","BMP-2",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220302205559/https://i.postimg.cc/xT3v6qKT/4470.png ","Infantry Fighting Vehicles","03/02/2022"
"110","BMP-2K",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220302205559/https://i.postimg.cc/jSVTtfWY/aa4.jpg","Infantry Fighting Vehicles","03/02/2022"
"111","BMP-3",NA,"Russia","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/hvXc8qJx/653.png","Infantry Fighting Vehicles","03/02/2022"
"112","BMP-3",NA,"Russia","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/gc3DsCqV/Screenshot-8343.png","Infantry Fighting Vehicles","03/02/2022"
"113","BMP-3",NA,"Russia","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/yYBTbLvw/Screenshot-8345.png","Infantry Fighting Vehicles","03/02/2022"
"114","BMP-3",NA,"Russia","abandoned","https://web.archive.org/web/20220302205559/https://i.postimg.cc/C1xS4R1R/332222.png","Infantry Fighting Vehicles","03/02/2022"
"115","BMP-3",NA,"Russia","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/qqbQM0mt/568.png","Infantry Fighting Vehicles","03/02/2022"
"116","BMP-3",NA,"Russia","abandoned","https://web.archive.org/web/20220302205559/https://i.postimg.cc/RCbVXLw4/3344.png","Infantry Fighting Vehicles","03/02/2022"
"117","BRDM-2",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/gk37TCky/57h.png","Armoured Fighting Vehicles","03/02/2022"
"118","BRDM-2",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/Ghhp2XG1/n6.png","Armoured Fighting Vehicles","03/02/2022"
"119","BRDM-2",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220302205559/https://i.postimg.cc/x1Pz37Vk/5577.png","Armoured Fighting Vehicles","03/02/2022"
"120","BRDM-2",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220302205559/https://i.postimg.cc/DZ1JmY6y/4436.png","Armoured Fighting Vehicles","03/02/2022"
"121","BRDM-2",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/R0PRks7V/n5.png","Armoured Fighting Vehicles","03/02/2022"
"122","BRDM-2",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/rmGLQ7dz/ff4.png","Armoured Fighting Vehicles","03/02/2022"
"123","BRDM-2",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/SxJH19F9/Screenshot-8366.png","Armoured Fighting Vehicles","03/02/2022"
"124","BRDM-2",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220302205559/https://i.postimg.cc/TYfDBCPr/577.png","Armoured Fighting Vehicles","03/02/2022"
"125","BRDM-2",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220302205559/https://i.postimg.cc/KYF1K5KZ/5547.png","Armoured Fighting Vehicles","03/02/2022"
"126","BRDM-2",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220302205559/https://i.postimg.cc/zGQd8V3S/4437.png","Armoured Fighting Vehicles","03/02/2022"
"127","BRDM-2",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220302205559/https://i.postimg.cc/cLp0yYYV/795.png","Armoured Fighting Vehicles","03/02/2022"
"128","BRDM-2",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/wjZZCBgG/Screenshot-8367.png","Armoured Fighting Vehicles","03/02/2022"
"129","BRDM-2",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220302205559/https://i.postimg.cc/7Pg0LbtM/553.png","Armoured Fighting Vehicles","03/02/2022"
"130","BRDM-2",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220302205559/https://i.postimg.cc/x1q26JWK/443o.png","Armoured Fighting Vehicles","03/02/2022"
"131","BREM-K armoured recovery vehicle",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/mkmwnq7g/760.png","Engineering Vehicles","03/02/2022"
"132","BREM-K armoured recovery vehicle",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/QCTQ7QCg/Screenshot-8472.png","Engineering Vehicles","03/02/2022"
"133","BRM-1K",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220302205559/https://postimg.cc/bGSbfRQm","Armoured Fighting Vehicles","03/02/2022"
"134","BRM-1K",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/ZnMyg04W/6669.jpg ","Armoured Fighting Vehicles","03/02/2022"
"135","BRM-1K",NA,"Soviet Union","damaged","https://web.archive.org/web/20220302205559/https://i.postimg.cc/tC4jmbcK/446.png","Armoured Fighting Vehicles","03/02/2022"
"136","BSEM-4K",NA,"Ukraine","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/5yjhTNPP/Screenshot-8306.png","Armoured Fighting Vehicles","03/02/2022"
"137","BTR-3",NA,"Ukraine","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/wv6zrZdn/Screenshot-8248.png ","Infantry Fighting Vehicles","03/02/2022"
"138","BTR-3",NA,"Ukraine","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/Cx33pLj5/4482.png","Infantry Fighting Vehicles","03/02/2022"
"139","BTR-4",NA,"Ukraine","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/7brvpRmG/665333.png","Infantry Fighting Vehicles","03/02/2022"
"140","BTR-4",NA,"Ukraine","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/htB9C6SL/c2.png","Infantry Fighting Vehicles","03/02/2022"
"141","BTR-4",NA,"Ukraine","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/tCP3NpHR/c1.png","Infantry Fighting Vehicles","03/02/2022"
"142","BTR-4",NA,"Ukraine","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/bYFbd2PW/6658.png","Infantry Fighting Vehicles","03/02/2022"
"143","BTR-4",NA,"Ukraine","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/LXydxZVY/Screenshot-8305.png","Infantry Fighting Vehicles","03/02/2022"
"144","BTR-4",NA,"Ukraine","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/W42RL0Ld/5554.png","Infantry Fighting Vehicles","03/02/2022"
"145","BTR-4",NA,"Ukraine","destroyed","https://web.archive.org/web/20220302205559/https://i.postimg.cc/jSHryW7b/c8.png","Infantry Fighting Vehicles","03/02/2022"
"146","BTR-4",NA,"Ukraine","abandoned","https://web.archive.org/web/20220302205559/https://i.postimg.cc/mkdGX6cb/447.png","Infantry Fighting Vehicles","03/02/2022"
"147","BTR-60",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/wv5Mw3LL/Screenshot-8388.png","Armoured Personnel Carriers","03/02/2022"
"148","BTR-70",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/9FS2wLRZ/Screenshot-8016.png","Armoured Personnel Carriers","03/02/2022"
"149","BTR-70",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/hvpjqwCG/Screenshot-8389.png","Armoured Personnel Carriers","03/02/2022"
"150","BTR-70",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220302205559/https://i.postimg.cc/RCWcTD3F/579.png","Armoured Personnel Carriers","03/02/2022"
"151","BTR-70",NA,"Soviet Union","captured","https://web.archive.org/web/20220302205559/https://i.postimg.cc/X7fQsQrh/4438.png","Armoured Personnel Carriers","03/02/2022"
